"text","rating","date","image_urls","product_url","scraped_at"
"Theo luật sư, nếu hình ảnh do AI tạo ra được lan truyền rộng rãi mà người đăng tải không ghi rõ là sản phẩm của AI, hoặc đi kèm bình luận xuyên tạc, chế giễu thì có thể bị xử phạt tới 10 triệu đồng","5","2025-07-12","https://lzd-u.slatic.net/dd54fb43422b4d49b810f15b89807999_1d05ff2c715e43d7a924694cb5fce4a5.jpg","https://www.lazada.vn/products/pdp-i2763102767-s13733926756.html","2026-04-14T21:47:07.276874"
"Premium woven material., On-trend Korean style., Stylish low-cut sneakers., Fast delivery., Good value for money.,","5","2026-03-07","https://lzd-u.slatic.net/54d47022ae5745c7a298df9eb275eb9e_ff0e7d5e049d496aa1beed0f19223aad.jpg|https://lzd-u.slatic.net/54d47022ae5745c7a298df9eb275eb9e_caba48a3502e403bb5a8fe64a3198adc.jpg","https://www.lazada.vn/products/pdp-i2763102767-s13733926756.html","2026-04-14T21:47:07.276948"
"Thiết kế thời trang mới., Giá trị tốt cho số tiền bỏ ra., Chất liệu sợi dệt cao cấp., Giày sneaker cổ thấp phong cách., djkđkjcjdkcjijsksfhkwndnekxnah se jshjhdjkaxjkzn kdnfjkxjkajfkzndjdbxn","5","2026-02-01","https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_1_1769957570.846281.jpg|https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_2_1769957570.990454.jpg|https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_3_1769957571.121700.jpg|https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_4_1769957571.287539.jpg|https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_5_1769957571.412590.jpg|https://lzd-u.slatic.net/f9bc9b74280a47f8aa129f6b9c0ba5cb_6_1769957571.539681.jpg","https://www.lazada.vn/products/pdp-i2763102767-s13733926756.html","2026-04-14T21:47:07.276965"
"Chất liệu sợi dệt cao cấp.,","5","2025-02-05","https://lzd-u.slatic.net/56883548058e4101b7fbc2ca6b42131d_868083cc3d81497f8fd52109fe53b8ab.jpg","https://www.lazada.vn/products/pdp-i2763102767-s13733926756.html","2026-04-14T21:47:07.276974"
"Phong cách Hàn Quốc hợp thời trang Giá trị tốt cho số tiền bỏ ra Giày sneaker cổ thấp phong cách Thoải mái và nhẹ","5","2024-12-25","https://lzd-u.slatic.net/612442702f544a5abc5d07e1f168b042_a939d830f6304fc990098a72a5c463ec.jpg|https://lzd-u.slatic.net/612442702f544a5abc5d07e1f168b042_b0660668cf7841858e5c79157e8a4da6.jpg|https://lzd-u.slatic.net/612442702f544a5abc5d07e1f168b042_a5792d3670ef4daaa03d229a093789cf.jpg","https://www.lazada.vn/products/pdp-i2763102767-s13733926756.html","2026-04-14T21:47:07.276983"
