"text","rating","date","image_urls","product_url","scraped_at"
"","4","2025-10-04","","https://tiki.vn/yen-mach-can-det-real-food-loai-can-vo-che-bien-tien-loi-tot-cho-suc-khoe-p174249088.html","2026-04-14T21:30:25.881268"
"","5","2024-01-12","","https://tiki.vn/yen-mach-can-det-real-food-loai-can-vo-che-bien-tien-loi-tot-cho-suc-khoe-p174249088.html","2026-04-14T21:30:25.881340"
"","5","2023-12-09","","https://tiki.vn/yen-mach-can-det-real-food-loai-can-vo-che-bien-tien-loi-tot-cho-suc-khoe-p174249088.html","2026-04-14T21:30:25.881353"
"","5","2022-11-17","","https://tiki.vn/yen-mach-can-det-real-food-loai-can-vo-che-bien-tien-loi-tot-cho-suc-khoe-p174249088.html","2026-04-14T21:30:25.881360"
